fixture_id,season,date,match_day,referee,home_team,away_team,home_goals,away_goals,home_results,away_results
710829,2021/22,2022-03-05 17:30:00+00:00,28,J. Moss,Liverpool,West Ham,1,0,W,L
710834,2021/22,2022-03-06 14:00:00+00:00,28,C. Pawson,Watford,Arsenal,2,3,L,W
710830,2021/22,2022-03-06 16:30:00+00:00,28,M. Oliver,Manchester City,Manchester United,4,1,W,L
710833,2021/22,2022-03-07 20:00:00+00:00,28,S. Attwell,Tottenham,Everton,5,0,W,L
710745,2021/22,2022-03-10 19:30:00+00:00,19,D. England,Wolves,Watford,4,0,W,L
710764,2021/22,2022-03-10 19:30:00+00:00,21,K. Friend,Southampton,Newcastle,1,2,L,W
710852,2021/22,2022-03-10 19:30:00+00:00,30,M. Atkinson,Norwich,Chelsea,1,3,L,W
710751,2021/22,2022-03-10 19:45:00+00:00,20,S. Hooper,Leeds,Aston Villa,0,3,L,W
710838,2021/22,2022-03-12 12:30:00+00:00,29,M. Dean,Brighton,Liverpool,0,2,L,W
710837,2021/22,2022-03-12 15:00:00+00:00,29,P. Tierney,Brentford,Burnley,2,0,W,L
710843,2021/22,2022-03-12 17:30:00+00:00,29,J. Moss,Manchester United,Tottenham,3,2,W,L
710844,2021/22,2022-03-13 14:00:00+00:00,29,G. Scott,Southampton,Watford,1,2,L,W
710841,2021/22,2022-03-13 14:00:00+00:00,29,M. Oliver,Everton,Wolves,0,1,L,W
710845,2021/22,2022-03-13 14:00:00+00:00,29,J. Gillett,West Ham,Aston Villa,2,1,W,L
710839,2021/22,2022-03-13 14:00:00+00:00,29,D. Coote,Chelsea,Newcastle,1,0,W,L
710842,2021/22,2022-03-13 14:00:00+00:00,29,S. Attwell,Leeds,Norwich,2,1,W,L
710836,2021/22,2022-03-13 16:30:00+00:00,29,A. Taylor,Arsenal,Leicester,2,0,W,L
710840,2021/22,2022-03-14 20:00:00+00:00,29,M. Atkinson,Crystal Palace,Manchester City,0,0,D,D
710708,2021/22,2022-03-16 19:30:00+00:00,16,R. Jones,Brighton,Tottenham,0,2,L,W
710816,2021/22,2022-03-16 20:15:00+00:00,27,A. Marriner,Arsenal,Liverpool,0,2,L,W
710750,2021/22,2022-03-17 19:45:00+00:00,20,C. Pawson,Everton,Newcastle,1,0,W,L
710855,2021/22,2022-03-18 20:00:00+00:00,30,K. Friend,Wolves,Leeds,2,3,L,W
710846,2021/22,2022-03-19 12:30:00+00:00,30,A. Madley,Aston Villa,Arsenal,0,1,L,W
710848,2021/22,2022-03-20 14:00:00+00:00,30,D. England,Leicester,Brentford,2,1,W,L
710853,2021/22,2022-03-20 16:30:00+00:00,30,A. Taylor,Tottenham,West Ham,3,1,W,L
710861,2021/22,2022-04-02 11:30:00+00:00,31,S. Attwell,Liverpool,Watford,2,0,W,L
710865,2021/22,2022-04-02 14:00:00+00:00,31,D. England,Wolves,Aston Villa,2,1,W,L
710857,2021/22,2022-04-02 14:00:00+00:00,31,C. Pawson,Burnley,Manchester City,0,2,L,W
710858,2021/22,2022-04-02 14:00:00+00:00,31,A. Madley,Chelsea,Brentford,1,4,L,W
710856,2021/22,2022-04-02 14:00:00+00:00,31,S. Hooper,Brighton,Norwich,0,0,D,D
710860,2021/22,2022-04-02 14:00:00+00:00,31,A. Taylor,Leeds,Southampton,1,1,D,D
710862,2021/22,2022-04-02 16:30:00+00:00,31,A. Marriner,Manchester United,Leicester,1,1,D,D
710864,2021/22,2022-04-03 13:00:00+00:00,31,M. Oliver,West Ham,Everton,2,1,W,L
710863,2021/22,2022-04-03 15:30:00+00:00,31,M. Atkinson,Tottenham,Newcastle,5,1,W,L
710859,2021/22,2022-04-04 19:00:00+00:00,31,P. Tierney,Crystal Palace,Arsenal,3,0,W,L
710738,2021/22,2022-04-06 18:30:00+00:00,19,M. Dean,Burnley,Everton,3,2,W,L
710872,2021/22,2022-04-08 19:00:00+00:00,32,P. Bankes,Newcastle,Wolves,1,0,W,L
710869,2021/22,2022-04-09 11:30:00+00:00,32,J. Moss,Everton,Manchester United,1,0,W,L
710875,2021/22,2022-04-09 14:00:00+00:00,32,A. Marriner,Watford,Leeds,0,3,L,W
710874,2021/22,2022-04-09 14:00:00+00:00,32,K. Friend,Southampton,Chelsea,0,6,L,W
710866,2021/22,2022-04-09 14:00:00+00:00,32,D. Coote,Arsenal,Brighton,1,2,L,W
710867,2021/22,2022-04-09 16:30:00+00:00,32,G. Scott,Aston Villa,Tottenham,0,4,L,W
710870,2021/22,2022-04-10 13:00:00+00:00,32,R. Jones,Leicester,Crystal Palace,2,1,W,L
710868,2021/22,2022-04-10 13:00:00+00:00,32,M. Atkinson,Brentford,West Ham,2,0,W,L
710873,2021/22,2022-04-10 13:00:00+00:00,32,M. Oliver,Norwich,Burnley,2,0,W,L
710871,2021/22,2022-04-10 15:30:00+00:00,32,A. Taylor,Manchester City,Liverpool,2,2,D,D
710882,2021/22,2022-04-16 11:30:00+00:00,33,C. Pawson,Tottenham,Brighton,0,1,L,W
710879,2021/22,2022-04-16 14:00:00+00:00,33,A. Madley,Manchester United,Norwich,3,2,W,L
710883,2021/22,2022-04-16 14:00:00+00:00,33,S. Hooper,Watford,Brentford,1,2,L,W
710881,2021/22,2022-04-16 14:00:00+00:00,33,P. Bankes,Southampton,Arsenal,1,0,W,L
710880,2021/22,2022-04-17 13:15:00+00:00,33,J. Gillett,Newcastle,Leicester,2,1,W,L
710884,2021/22,2022-04-17 13:15:00+00:00,33,P. Tierney,West Ham,Burnley,1,1,D,D
710849,2021/22,2022-04-19 19:00:00+00:00,30,M. Atkinson,Liverpool,Manchester United,4,0,W,L
710851,2021/22,2022-04-20 18:45:00+00:00,30,T. Harrington,Newcastle,Crystal Palace,1,0,W,L
710727,2021/22,2022-04-20 18:45:00+00:00,18,D. Coote,Everton,Leicester,1,1,D,D
710798,2021/22,2022-04-20 18:45:00+00:00,25,J. Moss,Chelsea,Arsenal,2,4,L,W
710850,2021/22,2022-04-20 19:00:00+00:00,30,M. Dean,Manchester City,Brighton,3,0,W,L
710847,2021/22,2022-04-21 18:45:00+00:00,30,S. Attwell,Burnley,Southampton,2,0,W,L
710886,2021/22,2022-04-23 11:30:00+00:00,34,C. Pawson,Arsenal,Manchester United,3,1,W,L
710892,2021/22,2022-04-23 14:00:00+00:00,34,A. Madley,Leicester,Aston Villa,0,0,D,D
710894,2021/22,2022-04-23 14:00:00+00:00,34,K. Friend,Manchester City,Watford,5,1,W,L
710895,2021/22,2022-04-23 14:00:00+00:00,34,C. Kavanagh,Norwich,Newcastle,0,3,L,W
710887,2021/22,2022-04-23 16:30:00+00:00,34,M. Atkinson,Brentford,Tottenham,0,0,D,D
710889,2021/22,2022-04-24 13:00:00+00:00,34,A. Taylor,Burnley,Wolves,1,0,W,L
710890,2021/22,2022-04-24 13:00:00+00:00,34,M. Oliver,Chelsea,West Ham,1,0,W,L
710888,2021/22,2022-04-24 13:00:00+00:00,34,R. Jones,Brighton,Southampton,2,2,D,D
710893,2021/22,2022-04-24 15:30:00+00:00,34,S. Attwell,Liverpool,Everton,2,0,W,L
710891,2021/22,2022-04-25 19:00:00+00:00,34,D. England,Crystal Palace,Leeds,0,0,D,D
710919,2021/22,2022-04-28 18:45:00+00:00,37,M. Dean,Manchester United,Chelsea,1,1,D,D
710900,2021/22,2022-04-30 11:30:00+00:00,35,A. Marriner,Newcastle,Liverpool,0,1,L,W
710903,2021/22,2022-04-30 14:00:00+00:00,35,C. Pawson,Watford,Burnley,1,2,L,W
710905,2021/22,2022-04-30 14:00:00+00:00,35,S. Hooper,Wolves,Brighton,0,3,L,W
710901,2021/22,2022-04-30 14:00:00+00:00,35,J. Gillett,Southampton,Crystal Palace,1,2,L,W
710896,2021/22,2022-04-30 14:00:00+00:00,35,J. Brooks,Aston Villa,Norwich,2,0,W,L
710898,2021/22,2022-04-30 16:30:00+00:00,35,P. Tierney,Leeds,Manchester City,0,4,L,W
710897,2021/22,2022-05-01 13:00:00+00:00,35,K. Friend,Everton,Chelsea,1,0,W,L
710902,2021/22,2022-05-01 13:00:00+00:00,35,J. Moss,Tottenham,Leicester,3,1,W,L
710904,2021/22,2022-05-01 15:30:00+00:00,35,M. Dean,West Ham,Arsenal,1,2,L,W
710899,2021/22,2022-05-02 19:00:00+00:00,35,C. Kavanagh,Manchester United,Brentford,3,0,W,L
710910,2021/22,2022-05-07 14:00:00+00:00,36,P. Bankes,Chelsea,Wolves,2,2,D,D
710909,2021/22,2022-05-07 14:00:00+00:00,36,D. Coote,Burnley,Aston Villa,1,3,L,W
710907,2021/22,2022-05-07 14:00:00+00:00,36,M. Salisbury,Brentford,Southampton,3,0,W,L
710911,2021/22,2022-05-07 14:00:00+00:00,36,G. Scott,Crystal Palace,Watford,1,0,W,L
710908,2021/22,2022-05-07 16:30:00+00:00,36,A. Madley,Brighton,Manchester United,4,0,W,L
710913,2021/22,2022-05-07 18:45:00+00:00,36,M. Oliver,Liverpool,Tottenham,1,1,D,D
710906,2021/22,2022-05-08 13:00:00+00:00,36,C. Kavanagh,Arsenal,Leeds,2,1,W,L
710912,2021/22,2022-05-08 13:00:00+00:00,36,C. Pawson,Leicester,Everton,1,2,L,W
710915,2021/22,2022-05-08 13:00:00+00:00,36,R. Jones,Norwich,West Ham,0,4,L,W
710914,2021/22,2022-05-08 15:30:00+00:00,36,S. Attwell,Manchester City,Newcastle,5,0,W,L
710876,2021/22,2022-05-10 19:00:00+00:00,33,J. Moss,Aston Villa,Liverpool,1,2,L,W
710878,2021/22,2022-05-11 18:30:00+00:00,33,A. Taylor,Leeds,Chelsea,0,3,L,W
710854,2021/22,2022-05-11 18:45:00+00:00,30,M. Dean,Watford,Everton,0,0,D,D
710762,2021/22,2022-05-11 18:45:00+00:00,21,S. Hooper,Leicester,Norwich,3,0,W,L
710885,2021/22,2022-05-11 19:15:00+00:00,33,M. Atkinson,Wolves,Manchester City,1,5,L,W
710773,2021/22,2022-05-12 18:45:00+00:00,22,P. Tierney,Tottenham,Arsenal,3,0,W,L
710922,2021/22,2022-05-15 11:00:00+00:00,37,K. Friend,Tottenham,Burnley,1,0,W,L
710923,2021/22,2022-05-15 13:00:00+00:00,37,J. Gillett,Watford,Leicester,1,5,L,W
710925,2021/22,2022-05-15 13:00:00+00:00,37,T. Harrington,Wolves,Norwich,1,1,D,D
710924,2021/22,2022-05-15 13:00:00+00:00,37,A. Taylor,West Ham,Manchester City,2,2,D,D
710918,2021/22,2022-05-15 13:00:00+00:00,37,M. Dean,Leeds,Brighton,1,1,D,D
710916,2021/22,2022-05-15 13:00:00+00:00,37,C. Kavanagh,Aston Villa,Crystal Palace,1,1,D,D
710917,2021/22,2022-05-15 15:30:00+00:00,37,M. Oliver,Everton,Brentford,2,3,L,W
710920,2021/22,2022-05-16 19:00:00+00:00,37,D. England,Newcastle,Arsenal,2,0,W,L
710921,2021/22,2022-05-17 18:45:00+00:00,37,M. Atkinson,Southampton,Liverpool,1,2,L,W
710877,2021/22,2022-05-19 18:45:00+00:00,33,A. Taylor,Everton,Crystal Palace,3,2,W,L
710819,2021/22,2022-05-19 19:00:00+00:00,27,S. Attwell,Chelsea,Leicester,1,1,D,D
710726,2021/22,2022-05-19 19:00:00+00:00,18,P. Tierney,Aston Villa,Burnley,1,1,D,D
710933,2021/22,2022-05-22 15:00:00+00:00,38,A. Taylor,Liverpool,Wolves,3,1,W,L
710926,2021/22,2022-05-22 15:00:00+00:00,38,A. Marriner,Arsenal,Everton,5,1,W,L
710929,2021/22,2022-05-22 15:00:00+00:00,38,C. Pawson,Burnley,Newcastle,1,2,L,W
710932,2021/22,2022-05-22 15:00:00+00:00,38,J. Moss,Leicester,Southampton,4,1,W,L
710930,2021/22,2022-05-22 15:00:00+00:00,38,M. Dean,Chelsea,Watford,2,1,W,L
710934,2021/22,2022-05-22 15:00:00+00:00,38,M. Oliver,Manchester City,Aston Villa,3,2,W,L
710928,2021/22,2022-05-22 15:00:00+00:00,38,K. Friend,Brighton,West Ham,3,1,W,L
710931,2021/22,2022-05-22 15:00:00+00:00,38,M. Atkinson,Crystal Palace,Manchester United,1,0,W,L
710927,2021/22,2022-05-22 15:00:00+00:00,38,P. Tierney,Brentford,Leeds,1,2,L,W
710935,2021/22,2022-05-22 15:00:00+00:00,38,C. Kavanagh,Norwich,Tottenham,0,5,L,W
