fixture_id,season,date,match_day,referee,home_team,away_team,home_goals,away_goals,home_results,away_results
194114,2011/12,2012-03-24 17:30:00+00:00,30,,Stoke City,Manchester City,1,1,D,D
194115,2011/12,2012-03-25 15:00:00+00:00,30,,West Brom,Newcastle,1,3,L,W
194116,2011/12,2012-03-26 19:00:00+00:00,30,,Manchester United,Fulham,1,0,W,L
194122,2011/12,2012-03-31 14:00:00+00:00,31,,Wigan,Stoke City,2,0,W,L
194121,2011/12,2012-03-31 14:00:00+00:00,31,,QPR,Arsenal,2,1,W,L
194120,2011/12,2012-03-31 14:00:00+00:00,31,,Manchester City,Sunderland,3,3,D,D
194123,2011/12,2012-03-31 14:00:00+00:00,31,,Wolves,Bolton,2,3,L,W
194118,2011/12,2012-03-31 14:00:00+00:00,31,,Everton,West Brom,2,0,W,L
194117,2011/12,2012-03-31 14:00:00+00:00,31,,Aston Villa,Chelsea,2,4,L,W
194119,2011/12,2012-03-31 14:00:00+00:00,31,,Fulham,Norwich,2,1,W,L
194124,2011/12,2012-04-01 12:30:00+00:00,31,,Newcastle,Liverpool,2,0,W,L
194125,2011/12,2012-04-01 15:00:00+00:00,31,,Tottenham,Swansea,3,1,W,L
194126,2011/12,2012-04-02 19:00:00+00:00,31,,Blackburn,Manchester United,0,2,L,W
194127,2011/12,2012-04-06 15:30:00+00:00,32,,Swansea,Newcastle,0,2,L,W
194128,2011/12,2012-04-07 11:45:00+00:00,32,,Sunderland,Tottenham,0,0,D,D
194133,2011/12,2012-04-07 14:00:00+00:00,32,,West Brom,Blackburn,3,0,W,L
194131,2011/12,2012-04-07 14:00:00+00:00,32,,Liverpool,Aston Villa,1,1,D,D
194132,2011/12,2012-04-07 14:00:00+00:00,32,,Norwich,Everton,2,2,D,D
194129,2011/12,2012-04-07 14:00:00+00:00,32,,Bolton,Fulham,0,3,L,W
194130,2011/12,2012-04-07 14:00:00+00:00,32,,Chelsea,Wigan,2,1,W,L
194134,2011/12,2012-04-07 16:30:00+00:00,32,,Stoke City,Wolves,2,1,W,L
194135,2011/12,2012-04-08 12:30:00+00:00,32,,Manchester United,QPR,2,0,W,L
194136,2011/12,2012-04-08 15:00:00+00:00,32,,Arsenal,Manchester City,1,0,W,L
194139,2011/12,2012-04-09 14:00:00+00:00,33,,Tottenham,Norwich,1,2,L,W
194137,2011/12,2012-04-09 14:00:00+00:00,33,,Everton,Sunderland,4,0,W,L
194138,2011/12,2012-04-09 14:00:00+00:00,33,,Newcastle,Bolton,2,0,W,L
194140,2011/12,2012-04-09 16:30:00+00:00,33,,Aston Villa,Stoke City,1,1,D,D
194141,2011/12,2012-04-09 19:00:00+00:00,33,,Fulham,Chelsea,1,1,D,D
194142,2011/12,2012-04-10 19:00:00+00:00,33,,Blackburn,Liverpool,2,3,L,W
194143,2011/12,2012-04-11 18:45:00+00:00,33,,Manchester City,West Brom,4,0,W,L
194145,2011/12,2012-04-11 18:45:00+00:00,33,,Wolves,Arsenal,0,3,L,W
194144,2011/12,2012-04-11 18:45:00+00:00,33,,Wigan,Manchester United,1,0,W,L
194146,2011/12,2012-04-11 19:00:00+00:00,33,,QPR,Swansea,3,0,W,L
194147,2011/12,2012-04-14 11:45:00+00:00,34,,Norwich,Manchester City,1,6,L,W
194150,2011/12,2012-04-14 14:00:00+00:00,34,,West Brom,QPR,1,0,W,L
194148,2011/12,2012-04-14 14:00:00+00:00,34,,Sunderland,Wolves,0,0,D,D
194149,2011/12,2012-04-14 14:00:00+00:00,34,,Swansea,Blackburn,3,0,W,L
194151,2011/12,2012-04-15 15:00:00+00:00,34,,Manchester United,Aston Villa,4,0,W,L
194152,2011/12,2012-04-16 19:00:00+00:00,34,,Arsenal,Wigan,1,2,L,W
194157,2011/12,2012-04-21 11:45:00+00:00,35,,Arsenal,Chelsea,0,0,D,D
194162,2011/12,2012-04-21 14:00:00+00:00,35,,Newcastle,Stoke City,3,0,W,L
194158,2011/12,2012-04-21 14:00:00+00:00,35,,Aston Villa,Sunderland,0,0,D,D
194159,2011/12,2012-04-21 14:00:00+00:00,35,,Blackburn,Norwich,2,0,W,L
194160,2011/12,2012-04-21 14:00:00+00:00,35,,Bolton,Swansea,1,1,D,D
194161,2011/12,2012-04-21 14:00:00+00:00,35,,Fulham,Wigan,2,1,W,L
194163,2011/12,2012-04-21 16:30:00+00:00,35,,QPR,Tottenham,1,0,W,L
194164,2011/12,2012-04-22 11:30:00+00:00,35,,Manchester United,Everton,4,4,D,D
194166,2011/12,2012-04-22 15:00:00+00:00,35,,Wolves,Manchester City,0,2,L,W
194165,2011/12,2012-04-22 15:00:00+00:00,35,,Liverpool,West Brom,0,1,L,W
194106,2011/12,2012-04-24 18:45:00+00:00,29,,Aston Villa,Bolton,1,2,L,W
194171,2011/12,2012-04-28 14:00:00+00:00,36,,West Brom,Aston Villa,0,0,D,D
194172,2011/12,2012-04-28 14:00:00+00:00,36,,Wigan,Newcastle,4,0,W,L
194170,2011/12,2012-04-28 14:00:00+00:00,36,,Swansea,Wolves,4,4,D,D
194169,2011/12,2012-04-28 14:00:00+00:00,36,,Sunderland,Bolton,2,2,D,D
194168,2011/12,2012-04-28 14:00:00+00:00,36,,Stoke City,Arsenal,1,1,D,D
194167,2011/12,2012-04-28 14:00:00+00:00,36,,Everton,Fulham,4,0,W,L
194173,2011/12,2012-04-28 16:30:00+00:00,36,,Norwich,Liverpool,0,3,L,W
194174,2011/12,2012-04-29 12:30:00+00:00,36,,Chelsea,QPR,6,1,W,L
194175,2011/12,2012-04-29 15:00:00+00:00,36,,Tottenham,Blackburn,2,0,W,L
194176,2011/12,2012-04-30 19:00:00+00:00,36,,Manchester City,Manchester United,1,0,W,L
194154,2011/12,2012-05-01 18:45:00+00:00,34,,Stoke City,Everton,1,1,D,D
194153,2011/12,2012-05-01 18:45:00+00:00,34,,Liverpool,Fulham,0,1,L,W
194155,2011/12,2012-05-02 18:45:00+00:00,34,,Chelsea,Newcastle,0,2,L,W
194156,2011/12,2012-05-02 19:00:00+00:00,34,,Bolton,Tottenham,1,4,L,W
194177,2011/12,2012-05-05 11:45:00+00:00,37,,Arsenal,Norwich,3,3,D,D
194178,2011/12,2012-05-06 12:30:00+00:00,37,,Newcastle,Manchester City,0,2,L,W
194179,2011/12,2012-05-06 13:00:00+00:00,37,,Aston Villa,Tottenham,1,1,D,D
194180,2011/12,2012-05-06 13:00:00+00:00,37,,Bolton,West Brom,2,2,D,D
194181,2011/12,2012-05-06 13:00:00+00:00,37,,Fulham,Sunderland,2,1,W,L
194182,2011/12,2012-05-06 13:00:00+00:00,37,,QPR,Stoke City,1,0,W,L
194183,2011/12,2012-05-06 13:00:00+00:00,37,,Wolves,Everton,0,0,D,D
194184,2011/12,2012-05-06 15:00:00+00:00,37,,Manchester United,Swansea,2,0,W,L
194185,2011/12,2012-05-07 19:00:00+00:00,37,,Blackburn,Wigan,0,1,L,W
194186,2011/12,2012-05-08 19:00:00+00:00,37,,Liverpool,Chelsea,4,1,W,L
194188,2011/12,2012-05-13 14:00:00+00:00,38,,Everton,Newcastle,3,1,W,L
194189,2011/12,2012-05-13 14:00:00+00:00,38,,Manchester City,QPR,3,2,W,L
194187,2011/12,2012-05-13 14:00:00+00:00,38,,Chelsea,Blackburn,2,1,W,L
194195,2011/12,2012-05-13 14:00:00+00:00,38,,West Brom,Arsenal,2,3,L,W
194190,2011/12,2012-05-13 14:00:00+00:00,38,,Norwich,Aston Villa,2,0,W,L
194194,2011/12,2012-05-13 14:00:00+00:00,38,,Tottenham,Fulham,2,0,W,L
194192,2011/12,2012-05-13 14:00:00+00:00,38,,Sunderland,Manchester United,0,1,L,W
194193,2011/12,2012-05-13 14:00:00+00:00,38,,Swansea,Liverpool,1,0,W,L
194191,2011/12,2012-05-13 14:00:00+00:00,38,,Stoke City,Bolton,2,2,D,D
194196,2011/12,2012-05-13 14:00:00+00:00,38,,Wigan,Wolves,3,2,W,L
